item_id,user_id,rating
79139,3426,3.0
47200,3426,2.5
48516,3426,3.5
117444,3426,3.5
7143,3426,2.5
76093,3426,4.0
6618,3426,3.0
48780,3426,3.5
53125,3426,3.5
6552,3426,3.5
6287,3426,3.0
95167,3426,3.5
5299,3426,3.0
260,3426,4.0
48304,3426,2.5
90405,3426,4.0
69122,3426,3.5
100498,3426,2.0
6333,3426,3.0
8985,3426,3.0
2028,3426,3.5
98809,3426,3.5
114180,3426,3.5
46530,3426,2.5
94864,3426,3.0
115713,3426,3.5
597,3426,3.5
69406,3426,3.0
1240,3426,3.5
2355,3426,3.5
33493,3426,3.5
86332,3426,3.0
85131,3426,3.0
7293,3426,3.5
3785,3426,3.0
74789,3426,3.5
97752,3426,2.5
81834,3426,4.0
92259,3426,3.5
72998,3426,4.0
84152,3426,3.5
3615,3426,4.0
91485,3426,3.0
56587,3426,4.0
30749,3426,4.0
106916,3426,3.5
109487,3426,3.5
164917,15440,0.5
59315,15440,5.0
122900,15440,4.0
58559,15440,5.0
101864,15440,3.5
122920,15440,5.0
134130,15440,5.0
41569,15440,3.0
1291,15440,4.5
164175,15440,0.5
44665,15440,5.0
102903,15440,5.0
60684,15440,5.0
260,15440,5.0
84152,15440,5.0
1198,15440,5.0
122904,15440,5.0
541,15440,3.5
61240,16095,4.5
1247,16095,5.0
541,16095,4.5
2997,16095,4.5
1682,16095,3.5
35836,16095,3.0
1201,16095,5.0
27773,16095,4.5
50,16095,4.5
166528,16095,4.0
112556,16095,3.5
1240,16095,4.5
4878,16095,4.5
1704,16095,4.5
109487,16095,5.0
778,16095,5.0
48738,16095,4.0
164179,16095,5.0
7361,16095,5.0
48774,16095,4.5
4226,16095,5.0
1193,16095,5.0
6874,16095,4.5
2028,16095,4.5
55820,16095,4.5
593,16095,5.0
68157,16095,4.5
68237,16095,4.5
49530,16095,4.5
296,16095,5.0
8950,16095,4.0
92259,16095,3.5
63082,16095,3.5
139385,16095,4.5
68954,16095,4.5
99114,16095,4.0
364,22720,5.0
6155,22720,4.0
5151,22720,4.0
480,22720,3.0
1370,22720,4.5
318,22720,4.5
2273,22720,4.0
4886,22720,5.0
1210,22720,5.0
1566,22720,4.5
6377,22720,5.0
6564,22720,3.0
1246,22720,2.5
172,22720,4.5
1608,22720,4.0
6323,22720,4.5
595,22720,5.0
2078,22720,5.0
2085,22720,4.5
4370,22720,3.0
2407,22720,3.0
4639,22720,4.5
5991,22720,4.0
153,22720,4.5
1080,22720,4.0
1580,22720,4.0
110,22720,3.5
55814,27742,4.5
1203,27742,4.5
80463,27742,3.5
91529,27742,4.0
955,27742,4.0
7767,27742,4.0
74545,27742,4.5
6350,27742,4.0
90746,27742,4.0
471,27742,4.5
81229,27742,4.0
2010,27742,5.0
49422,27742,4.0
1175,27742,4.5
80831,27742,3.5
41285,27742,3.0
6385,27742,5.0
55276,27742,3.5
50,27742,2.5
138702,27742,5.0
4298,27742,4.0
1950,27742,4.0
2657,27742,4.0
4226,27742,3.5
70567,27742,3.5
3264,27742,4.0
541,27742,2.5
67267,27742,4.0
64034,27742,4.0
59387,27742,4.0
96655,27742,3.0
953,27742,4.5
3108,27742,4.0
2731,27742,4.5
73881,27742,4.5
65188,27742,4.0
109487,27742,4.0
114028,27742,4.0
308,27742,3.5
8529,27742,4.5
104374,27742,4.0
47629,27742,4.0
6963,27742,4.5
1035,27742,4.5
72737,27742,4.5
4995,27742,4.5
83369,27742,4.0
8464,27742,4.5
88235,27742,4.5
81562,27742,4.0
326,27742,4.0
2186,27742,4.5
164917,27742,4.5
79132,27742,4.0
2677,27742,3.0
207313,27742,4.0
7919,27742,3.0
5991,27742,4.5
1293,27742,4.0
91094,27742,3.5
30793,27742,4.5
26662,27742,4.0
53322,27742,4.5
6093,27742,3.5
2618,27742,4.0
497,27742,4.5
83976,27742,2.0
272,27742,4.0
78574,27742,4.0
58998,27742,4.5
608,27742,4.5
6016,27742,4.5
42418,27742,4.5
73266,27742,3.0
919,27742,4.0
2078,27742,4.5
68159,27742,4.5
8207,27742,3.5
2208,27742,4.0
1193,27742,3.0
92259,27742,4.0
63062,27742,4.0
595,27742,4.0
69757,27742,4.5
35836,27742,4.5
39292,27742,4.5
39183,27742,4.5
50872,27742,4.5
1197,27742,3.0
94959,27742,5.0
58,27742,4.0
5299,27742,4.5
4896,27742,4.0
1235,27742,2.0
202429,27742,3.5
37741,27742,3.5
61323,27742,3.5
1292,27742,4.5
8033,27742,4.0
68848,27742,4.0
37240,27742,4.5
1291,27742,4.0
1682,27742,4.0
27721,27742,5.0
1734,27742,4.5
2028,27742,4.5
2321,27742,3.0
5971,27742,5.0
80489,27742,4.0
986,27742,4.5
318,27742,4.0
1914,27742,4.0
527,27742,4.5
1080,27742,5.0
590,27742,3.5
1077,27742,4.0
3097,27742,4.0
5890,27742,4.5
64993,27742,3.0
7836,27742,4.0
55901,27742,3.5
65261,27742,4.0
2937,27742,5.0
101,27742,4.0
52042,27742,4.0
68237,27742,4.5
5288,27742,4.5
260,27742,4.0
933,27742,4.0
1247,27742,4.5
67255,27742,4.0
5446,27742,4.5
26131,27742,3.5
2797,27742,3.5
6711,27742,4.5
37729,27742,4.0
2920,27742,4.5
2019,27742,2.0
81847,27742,3.5
7147,27742,4.5
69122,27742,3.0
31435,27742,4.0
1192,27742,4.5
6753,27742,3.5
141,27742,4.0
1394,27742,4.0
87234,27742,3.5
1380,27742,4.0
63082,27742,3.5
1289,27742,3.5
61236,27742,3.0
67734,27742,3.5
80969,27742,4.0
4902,27742,3.0
53894,27742,4.5
1361,27742,4.0
48997,27742,0.5
55167,27742,4.0
40826,27742,3.0
45950,27742,4.5
36535,27742,4.0
58303,27742,4.0
923,27742,5.0
71282,27742,4.5
3362,27742,5.0
54190,27742,4.0
115617,27742,4.0
60069,27742,5.0
7925,27742,2.0
156387,27742,4.0
76293,27742,3.5
52967,27742,4.5
909,27742,4.0
5995,27742,4.5
27563,27742,4.5
74553,27742,4.0
8961,27742,4.0
7088,27742,4.5
67997,27742,4.5
40629,27742,4.5
1161,27742,3.0
5878,27742,4.0
111529,27742,4.0
1256,27742,4.5
1196,27742,4.5
55442,27742,5.0
54259,27742,4.0
1028,27742,4.0
54372,27742,4.0
898,27742,4.0
66665,27742,4.5
911,27742,4.5
25827,27742,4.0
951,27742,4.0
5690,27742,4.0
735,27742,3.5
71033,27742,4.0
73323,27742,4.0
40337,27742,3.5
106100,27742,4.0
84944,27742,4.0
41573,27742,3.5
152081,27742,3.0
232,27742,4.0
6331,27742,4.5
2395,27742,4.0
64285,27742,4.5
86298,27742,4.0
2324,27742,5.0
296,27742,4.0
928,27742,4.0
2686,27742,4.5
551,27742,4.0
1193,31703,4.5
318,31703,4.5
7361,31703,5.0
527,31703,4.0
68954,31703,4.0
2291,31703,4.0
8961,31703,3.0
1079,31703,4.0
1247,31703,4.0
597,31703,3.5
3948,31703,4.0
69122,31703,4.0
6016,31703,4.5
2278,31703,4.5
74156,31703,3.0
30707,31703,3.5
44191,31703,4.0
2542,31703,5.0
434,31703,3.0
73344,31703,4.0
7143,31703,3.5
608,31703,4.5
6711,31703,2.5
266,31703,4.0
68157,31703,4.5
6870,31703,4.0
70286,31703,3.5
6539,31703,4.0
4963,31703,4.0
260,31703,5.0
55267,31703,3.0
586,31703,3.5
6377,31703,4.5
72998,31703,3.5
5418,31703,4.0
34048,31703,3.0
372,31703,3.5
1196,31703,5.0
3052,31703,4.0
2012,31703,4.5
778,31703,4.0
6879,31703,4.0
62849,31703,4.0
4370,31703,3.5
2353,31703,3.5
344,31703,3.5
784,31703,3.5
4878,31703,3.5
49530,31703,4.0
53519,31703,4.5
73017,31703,4.0
2657,31703,2.5
3578,31703,4.0
4226,31703,4.5
377,31703,3.0
8950,31703,4.5
44665,31703,4.5
6323,31703,3.5
356,31703,5.0
30749,31703,4.5
2028,31703,4.0
79132,31703,4.0
58998,31703,4.0
1213,31703,4.5
32,31703,4.5
33493,31703,4.5
33679,31703,3.0
55820,31703,4.0
253,31703,4.0
60950,31703,4.0
590,31703,4.0
50,31703,4.5
3949,31703,4.0
2953,31703,3.0
6373,31703,3.5
368,31703,3.5
3408,31703,3.5
1704,31703,5.0
2539,31703,2.5
1673,31703,3.5
8464,31703,4.0
593,31703,5.0
3793,31703,4.5
5010,31703,4.0
5989,31703,4.0
48516,31703,4.0
1307,31703,3.0
49272,31703,4.5
110,31703,4.0
1210,31703,5.0
4446,32907,4.0
1831,32907,4.0
3948,32907,3.5
107412,32907,4.0
91978,32907,4.0
49530,32907,4.0
6870,32907,4.5
132652,32907,4.5
96488,32907,4.5
480,32907,4.5
143657,32907,3.5
1298,32907,4.5
145418,32907,3.5
68157,32907,4.0
225984,32907,3.5
64969,32907,4.0
88235,32907,4.5
47997,32907,4.0
103235,32907,3.5
130976,32907,2.5
45672,32907,3.0
122904,32907,4.0
72998,32907,4.0
48516,32907,4.0
442,32907,4.5
356,32907,4.5
199333,32907,4.0
52328,32907,5.0
1387,32907,3.5
5903,32907,3.5
116897,32907,4.0
4228,32907,4.0
96606,32907,5.0
139644,32907,4.5
733,32907,4.0
56174,32907,4.5
120625,32907,4.5
3868,32907,4.5
202429,32907,3.5
79132,32907,4.5
164179,32907,4.0
71304,32907,4.5
44191,32907,4.0
58559,32907,4.5
1246,32907,4.0
47200,32907,4.0
108981,32907,3.5
64839,32907,4.5
4370,32907,4.0
74458,32907,4.0
114494,32907,4.0
182715,32907,2.5
175569,32907,4.0
64034,32907,4.0
89118,32907,4.0
135518,32907,3.5
1120,32907,4.5
204698,32907,4.0
114635,32907,4.0
205383,32907,2.5
31804,32907,3.0
134093,32907,4.0
69784,32907,5.0
116797,32907,3.5
194448,32907,2.0
83134,32907,4.5
91535,32907,4.0
1208,32907,4.0
94864,32907,4.0
102903,32907,2.0
1580,32907,4.5
85342,32907,4.5
203375,32907,4.0
68791,32907,3.5
63082,32907,5.0
36529,32907,4.0
79695,32907,3.0
77307,32907,3.0
73017,32907,3.5
6711,32907,4.5
1690,32907,3.0
78266,32907,3.5
103341,32907,4.0
92259,32907,4.5
158783,32907,4.0
49272,32907,4.0
6934,32907,3.0
187501,32907,4.0
99114,32907,4.0
142509,32907,4.0
134130,32907,4.0
1748,32907,4.5
5418,32907,4.0
110730,32907,2.0
140946,32907,2.5
68237,32907,4.0
112556,32907,4.5
1682,32907,5.0
3949,32907,4.0
1590,32907,4.5
80846,32907,4.5
380,32907,4.5
89898,32907,3.5
176371,32907,4.0
171763,32907,3.5
155078,32907,3.5
47099,32907,4.0
1968,32907,4.0
6874,32907,4.0
6957,32907,4.0
114662,32907,4.0
166635,32907,4.0
61323,32907,5.0
122900,32907,4.0
27856,32907,4.0
112183,32907,4.0
111759,32907,4.0
2028,32907,4.0
296,32907,4.0
7293,32907,4.5
169984,32907,2.5
8861,32907,2.0
68954,32907,4.0
207313,32907,4.5
43928,32907,3.0
318,32907,5.0
55820,32907,4.5
4343,32907,3.0
189203,32907,3.0
58554,32907,4.0
139385,32907,4.0
648,32907,4.0
96737,32907,4.0
1213,32907,4.5
106100,32907,4.5
593,32907,4.0
109673,32907,2.0
134853,32907,4.0
176101,32907,4.0
134680,32907,4.5
6016,32907,4.5
202439,32907,4.5
97938,32907,3.5
111384,32907,4.5
48780,32907,4.5
6537,32907,3.0
172009,32907,4.5
235,32907,4.5
48825,32907,3.5
135569,32907,4.5
55721,32907,4.5
93838,32907,4.0
81562,32907,4.0
1258,32907,4.0
77455,32907,4.0
100383,32907,3.5
95441,32907,3.0
73321,32907,3.5
97923,32907,4.0
101864,32907,4.0
70,32907,5.0
95309,32907,3.0
8361,32907,4.0
118244,32907,3.5
2324,32907,4.0
48774,32907,4.0
190401,32907,3.5
108729,32907,4.5
7361,32907,5.0
110501,32907,4.0
69122,32907,4.5
102880,32907,1.0
60069,32907,4.5
293,32907,4.5
106782,38653,4.0
106100,38653,2.0
69122,38653,3.0
91529,38653,3.5
2028,38653,3.0
59315,38653,4.5
84152,38653,4.0
109487,38653,5.0
6874,38653,4.5
94864,38653,4.0
296,38653,5.0
115617,38653,3.0
49530,38653,3.5
60684,38653,4.0
4973,38653,1.0
356,38653,2.0
8961,38653,2.5
68157,38653,4.5
260,38653,4.0
58559,38653,4.0
73321,38653,4.0
72998,38653,4.0
30707,38653,1.0
3578,38653,2.0
74458,38653,3.5
48516,38653,2.5
122904,38653,5.0
96737,43524,4.0
96606,43524,3.0
541,43524,5.0
1237,43524,3.0
58559,43524,4.0
2205,43524,3.0
99114,43524,4.0
3089,43524,2.5
7153,43524,4.0
296,43524,4.5
67997,43524,4.0
1196,43524,4.0
8665,44483,4.0
51080,44483,4.0
4299,44483,2.5
7163,44483,3.0
1249,44483,3.5
54259,44483,2.5
4025,44483,3.0
8361,44483,2.5
8798,44483,3.5
47099,44483,3.5
2019,44483,4.5
8371,44483,2.5
37733,44483,3.5
7153,44483,4.0
49651,44483,3.5
33493,44483,3.5
6378,44483,3.5
51412,44483,2.5
48774,44483,2.5
45186,44483,3.0
3072,44483,3.0
318,44483,5.0
31116,44483,4.0
5264,44483,2.5
8972,44483,4.0
628,44483,4.5
3098,44483,4.0
1198,44483,5.0
49272,44483,4.0
5064,44483,3.5
7376,44483,3.0
3256,44483,4.5
34150,44483,3.5
2278,44483,4.0
4014,44483,4.5
56775,44483,3.0
34048,44483,2.5
161,44483,3.5
53125,44483,2.0
4995,44483,4.0
1210,44483,4.0
110,44483,5.0
1231,44483,3.0
4963,44483,3.5
53550,44483,3.5
7027,44483,4.5
54286,44483,4.5
5989,44483,3.0
4361,44483,3.0
50,44483,5.0
7143,44483,4.5
98809,46043,2.0
4973,46043,4.0
1391,46043,3.0
8810,46043,1.5
2797,46043,2.0
2420,46043,3.0
79132,46043,4.0
4388,46043,1.5
2952,46043,2.0
5418,46043,3.5
2719,46043,1.5
2243,46043,2.0
2094,46043,4.0
3979,46043,1.0
74156,46043,2.0
6870,46043,2.5
1432,46043,2.0
1663,46043,2.5
96079,46043,3.0
2054,46043,2.5
5853,46043,2.5
474,46043,3.0
82459,46043,1.5
33493,46043,1.5
6378,46043,2.5
6711,46043,4.5
1197,46043,5.0
4344,46043,0.5
103655,46043,1.5
54999,46043,3.0
1953,46043,2.5
26865,46043,5.0
1246,46043,4.0
2471,46043,2.5
45431,46043,2.0
3301,46043,2.0
3213,46043,4.0
6754,46043,2.5
6377,46043,3.0
673,46043,1.5
4866,46043,2.0
3408,46043,3.0
224,46043,3.0
32,46043,2.5
2294,46043,3.0
4265,46043,2.0
113348,46043,2.0
2291,46043,2.0
1747,46043,1.5
2561,46043,2.0
1792,46043,3.0
5900,46043,1.5
1610,46043,4.0
63082,46043,2.0
5010,46043,3.0
86332,46043,3.0
53322,46043,3.0
6709,46043,2.5
2402,46043,2.5
62081,46043,1.5
37729,46043,3.0
7361,46043,3.0
64969,46043,2.0
55118,46043,3.0
3710,46043,2.5
415,46043,1.5
1198,46043,5.0
59784,46043,4.0
497,46043,4.5
89,46043,2.5
8666,46043,1.0
135536,46043,1.5
6618,46043,4.5
49651,46043,3.5
22,46043,2.0
3764,46043,2.0
8961,46043,3.5
165347,46043,2.0
2990,46043,2.5
733,46043,3.5
45728,46043,2.0
996,46043,2.0
260,46043,3.0
6773,46043,2.0
6541,46043,2.0
40815,46043,2.5
47200,46043,3.5
2716,46043,4.5
3624,46043,3.0
6987,46043,3.0
3107,46043,2.5
91529,46043,2.0
1562,46043,1.5
9,46043,2.0
5110,46043,5.0
59315,46043,3.0
356,46043,2.5
47,46043,2.5
59014,46043,0.5
134170,46043,1.5
1213,46043,3.0
3638,46043,1.5
8907,46043,1.5
628,46043,2.0
3997,46043,2.0
2735,46043,3.0
71254,46043,2.5
3418,46043,1.5
91485,46043,2.5
4572,46043,2.0
37733,46043,3.0
3168,46043,1.5
2761,46043,3.0
27721,46043,2.0
62999,46043,1.0
3510,46043,2.5
7033,46043,2.0
89753,46043,3.5
4558,46043,2.0
48516,46043,3.0
471,46043,3.0
1387,46043,4.0
1218,46043,3.5
117851,46043,1.5
1079,46043,4.0
3639,46043,3.0
26082,46043,3.0
648,46043,2.5
4506,46043,1.5
293,46043,3.5
6893,46043,3.5
1287,46043,2.5
105,46043,2.0
653,46043,3.0
1754,46043,2.0
2124,46043,2.5
33004,46043,2.0
1281,46043,4.0
3114,46043,3.0
647,46043,2.0
164179,46043,4.0
4467,46043,2.0
1258,46043,3.5
4025,46043,2.0
122896,46043,1.0
4719,46043,2.5
1223,46043,3.0
58559,46043,4.0
207,46043,3.0
33437,46043,2.5
54286,46043,2.5
6808,46043,2.0
2382,46043,1.0
1276,46043,2.0
106489,46043,2.0
134130,46043,4.0
112,46043,3.5
4299,46043,4.5
4756,46043,1.0
3581,46043,3.0
2011,46043,3.5
74789,46043,2.0
5040,46043,2.5
318,46043,3.0
8968,46043,2.0
2989,46043,3.0
736,46043,2.5
5481,46043,1.5
2921,46043,2.0
3972,46043,5.0
21,46043,4.0
2021,46043,3.0
91978,46043,3.0
2953,46043,3.0
5313,46043,2.0
102125,46043,3.0
5266,46043,3.0
1100,46043,2.0
8368,46043,3.0
3174,46043,3.5
1394,46043,3.0
80219,46043,1.5
64030,46043,1.5
480,46043,3.0
541,46043,4.0
2792,46043,2.5
33158,46043,1.5
370,46043,1.5
2808,46043,3.0
6373,46043,1.5
5254,46043,3.0
8985,46043,1.0
5152,46043,2.0
5064,46043,2.5
81229,46043,2.0
57640,46043,2.5
1438,46043,2.0
8529,46043,2.5
4133,46043,3.0
8581,46043,3.0
3247,46043,2.0
39052,46043,2.0
5541,46043,3.0
5574,46043,3.0
83349,46043,2.0
3879,46043,2.5
45732,46043,1.5
3269,46043,2.5
8633,46043,3.0
337,46043,2.5
1250,46043,2.5
3742,46043,3.0
5816,46043,2.5
8207,46043,3.0
60072,46043,1.0
2413,46043,2.5
3535,46043,3.0
37380,46043,2.0
1370,46043,3.0
1515,46043,1.5
586,46043,3.5
195159,46043,3.5
42011,46043,2.0
8865,46043,3.0
3697,46043,3.0
546,46043,2.5
544,46043,2.0
51255,46043,4.0
953,46043,3.0
6250,46043,1.5
1909,46043,1.5
172,46043,3.5
5678,46043,2.0
33679,46043,2.5
1580,46043,3.0
3967,46043,2.5
551,46043,3.5
5903,46043,3.0
6263,46043,2.0
543,46043,2.0
1234,46043,4.0
923,46043,4.0
1270,46043,3.0
86880,46043,1.5
1884,46043,4.0
98124,46043,2.0
109487,46043,2.5
165,46043,4.0
113345,46043,1.5
111759,46043,2.5
134853,46043,2.0
940,46043,4.5
3654,46043,3.0
2012,46043,3.0
1396,46043,4.5
142509,46043,2.0
4298,46043,4.0
148626,46043,4.0
100,46043,2.0
7017,46043,3.5
8914,46043,4.0
2549,46043,1.5
2353,46043,2.5
382,46043,2.0
3802,46043,1.5
1243,46043,3.0
5508,46043,2.5
53464,46043,1.5
2529,46043,2.0
4565,46043,2.0
47640,46043,4.0
547,46043,2.5
1004,46043,2.0
3704,46043,2.0
434,46043,3.0
51662,46043,2.0
2273,46043,3.0
2,46043,3.5
49272,46043,4.0
6333,46043,3.5
103810,46043,1.0
187593,46043,2.0
6537,46043,1.5
6294,46043,2.5
63113,46043,2.0
1253,46043,2.5
1608,46043,0.5
1373,46043,2.5
32031,46043,2.5
45730,46043,1.5
176929,46043,3.0
188,46043,3.0
4015,46043,2.5
7348,46043,3.0
6793,46043,2.0
7482,46043,3.5
60126,46043,2.0
3087,46043,4.0
48780,46043,4.0
70,46043,3.0
91630,46043,3.0
327,46043,3.0
3175,46043,4.0
5971,46043,3.5
7147,46043,2.5
2105,46043,4.0
1499,46043,1.5
27869,46043,1.5
5464,46043,2.5
31221,46043,1.5
6874,46043,3.0
7046,46043,2.0
141,46043,1.5
1321,46043,4.0
1378,46043,2.0
3082,46043,2.5
6564,46043,2.0
1047,46043,3.0
1224,46043,3.5
6753,46043,2.5
3108,46043,3.0
111781,46043,2.5
57528,46043,3.0
50,46043,3.5
393,46043,2.5
48043,46043,1.5
1429,46043,4.0
46530,46043,2.0
4728,46043,2.0
2997,46043,3.0
47044,46043,2.0
4816,46043,2.0
56757,46043,2.0
3861,46043,3.0
364,46043,2.5
4720,46043,3.0
1262,46043,2.5
6764,46043,3.0
51412,46043,2.0
4005,46043,3.5
5628,46043,2.0
6664,46043,4.0
2505,46043,2.0
466,46043,4.0
1080,46043,4.0
7041,46043,1.5
7027,46043,4.0
37386,46043,2.0
4975,46043,2.0
527,46043,3.0
86644,46043,4.0
7980,46043,2.5
2542,46043,4.0
4223,46043,1.5
4846,46043,3.5
5989,46043,3.0
1866,46043,3.0
53972,46043,2.0
51939,46043,3.0
8371,46043,2.0
61024,46043,3.0
56775,46043,2.5
587,46043,3.0
2748,46043,2.5
377,46043,4.0
53125,46043,1.5
64839,46043,3.5
1580,47388,3.5
1035,47388,3.5
2967,47388,5.0
72998,47388,3.5
376,47388,5.0
2011,47388,4.0
2054,47388,4.0
3388,47388,3.5
68954,47388,3.5
1704,47388,3.0
1356,47388,5.0
296,47388,4.5
2012,47388,3.5
4025,47388,3.5
160080,47388,3.5
110,47388,3.0
2324,47388,5.0
160718,47388,5.0
99114,47388,5.0
134130,47388,5.0
101864,47388,3.0
6874,47388,5.0
97938,47388,2.5
480,47388,5.0
1370,47388,4.0
2028,47388,3.0
78349,47388,5.0
648,47388,4.0
3175,47388,5.0
1387,47388,4.0
1479,47388,4.5
442,47388,4.0
88125,47388,4.0
61240,47388,3.0
2019,47388,3.5
356,47388,5.0
318,47388,5.0
7153,47388,4.5
56174,47388,4.5
788,47388,1.0
260,47388,4.5
62,47388,4.0
32,47388,3.5
2273,47388,3.0
1994,47388,5.0
1193,47388,2.0
34048,47388,4.0
2232,47388,5.0
59315,47388,4.0
350,47388,4.5
83613,47388,4.5
2193,47388,5.0
1203,47388,5.0
1196,47388,4.5
93988,47388,4.5
8914,47388,3.5
84152,47388,4.0
3994,47388,4.5
105504,47388,4.0
733,47388,5.0
1291,47388,4.5
27773,47388,4.0
81562,47388,4.5
80846,47388,5.0
955,47388,2.0
1608,47388,5.0
4886,47388,4.5
1246,47388,3.5
1270,47388,4.5
2803,47388,3.5
527,47388,3.0
1210,47388,5.0
587,47388,5.0
2294,47388,4.0
164179,47388,4.5
2,47388,4.0
1198,47388,4.0
45672,47388,2.0
3114,47388,4.0
111759,47388,5.0
1979,52597,5.0
5785,52597,4.5
8961,52597,5.0
6773,52597,4.0
8368,52597,5.0
31427,52597,5.0
134853,59043,3.0
60760,59043,3.0
58559,59043,3.5
7143,59043,3.5
62155,59043,4.0
96610,59043,4.0
146327,59043,4.0
26578,59043,2.5
8861,59043,5.0
87483,59043,3.5
6534,59043,3.0
8533,59043,4.0
2001,59043,3.0
187601,59043,5.0
1213,59043,4.5
33679,59043,4.0
70286,59043,3.5
1394,59043,3.0
33004,59043,5.0
318,59043,4.0
7293,59043,4.0
92259,59043,4.0
110407,59043,4.5
1210,59043,2.0
3967,59043,4.0
