item_id,user_id,rating
61705,888918,2.0
62849,888918,1.0
63062,888918,3.0
63853,888918,2.0
64231,888918,5.0
64839,888918,2.5
66097,888918,4.0
71057,888918,4.5
71878,888918,4.0
74452,888918,5.0
2,654974,4.0
7,654974,2.0
9,654974,2.0
11,654974,2.0
21,654974,4.0
22,654974,3.0
25,654974,2.0
32,654974,5.0
36,654974,2.0
41,654974,5.0
42,654974,2.0
47,654974,4.0
50,654974,5.0
58,654974,4.0
70,654974,1.0
79,654974,3.0
89,654974,2.0
95,654974,3.0
97,654974,3.0
100,654974,3.0
101,654974,5.0
105,654974,3.0
110,654974,3.0
117,654974,5.0
141,654974,4.0
149,654974,2.0
153,654974,2.0
161,654974,3.0
162,654974,4.0
164,654974,4.0
172,654974,3.0
175,654974,3.0
176,654974,5.0
188,654974,5.0
191,654974,3.0
208,654974,3.0
223,654974,3.0
227,654974,3.0
232,654974,4.0
235,654974,4.0
253,654974,4.0
265,654974,2.0
266,654974,2.0
272,654974,3.0
288,654974,4.0
296,654974,5.0
318,654974,2.0
319,654974,4.0
322,654974,3.0
326,654974,5.0
332,654974,3.0
337,654974,3.0
338,654974,4.0
344,654974,1.0
350,654974,3.0
356,654974,2.0
366,654974,3.0
376,654974,3.0
377,654974,4.0
382,654974,4.0
383,654974,1.0
384,654974,3.0
427,654974,4.0
428,654974,3.0
434,654974,3.0
435,654974,3.0
442,654974,4.0
447,654974,5.0
448,654974,5.0
454,654974,3.0
458,654974,4.0
465,654974,2.0
471,654974,5.0
474,654974,3.0
480,654974,4.0
481,654974,4.0
485,654974,3.0
490,654974,5.0
494,654974,3.0
501,654974,2.0
507,654974,4.0
509,654974,2.0
517,654974,3.0
522,654974,4.0
523,654974,4.0
527,654974,3.0
531,654974,2.0
533,654974,3.0
541,654974,5.0
543,654974,3.0
551,654974,3.0
555,654974,4.0
587,654974,2.0
593,654974,4.0
606,654974,2.0
608,654974,5.0
628,654974,3.0
640,654974,4.0
648,654974,2.0
724,654974,4.0
735,654974,4.0
736,654974,4.0
742,654974,4.0
761,654974,3.0
778,654974,4.0
781,654974,2.0
788,654974,2.0
799,654974,4.0
836,654974,1.0
866,654974,5.0
869,654974,4.0
879,654974,4.0
880,654974,4.0
921,654974,2.0
968,654974,4.0
994,654974,4.0
996,654974,4.0
999,654974,4.0
1003,654974,3.0
1047,654974,4.0
1050,654974,2.0
1060,654974,5.0
1079,654974,5.0
1093,654974,3.0
1095,654974,5.0
1097,654974,2.0
1124,654974,2.0
1128,654974,2.0
1132,654974,2.0
1135,654974,2.0
1161,654974,5.0
1171,654974,3.0
1173,654974,3.0
1175,654974,4.0
1196,654974,3.0
1197,654974,4.0
1198,654974,3.0
1199,654974,5.0
1202,654974,5.0
1210,654974,2.0
1213,654974,5.0
1222,654974,4.0
1223,654974,4.0
1224,654974,3.0
1230,654974,5.0
1231,654974,4.0
1240,654974,5.0
1243,654974,5.0
1249,654974,3.0
1258,654974,5.0
1266,654974,5.0
1270,654974,3.0
1279,654974,3.0
1291,654974,2.0
1292,654974,3.0
1293,654974,2.0
1299,654974,4.0
1307,654974,2.0
1342,654974,3.0
1343,654974,3.0
1358,654974,3.0
1370,654974,2.0
1375,654974,2.0
1385,654974,5.0
1391,654974,3.0
1394,654974,5.0
1401,654974,3.0
1404,654974,3.0
1411,654974,4.0
1438,654974,3.0
1459,654974,3.0
1464,654974,4.0
1479,654974,2.0
1499,654974,3.0
1503,654974,2.0
1513,654974,5.0
1515,654974,4.0
1552,654974,3.0
1562,654974,2.0
1580,654974,5.0
1587,654974,4.0
1589,654974,5.0
1590,654974,2.0
1594,654974,3.0
1597,654974,2.0
1603,654974,3.0
1608,654974,2.0
1610,654974,3.0
1611,654974,3.0
1615,654974,3.0
1623,654974,4.0
1627,654974,4.0
1631,654974,3.0
1641,654974,2.0
1655,654974,2.0
1671,654974,4.0
1673,654974,5.0
1682,654974,3.0
1690,654974,4.0
1694,654974,5.0
1699,654974,4.0
1711,654974,3.0
1719,654974,2.0
1721,654974,3.0
1726,654974,1.0
1744,654974,2.0
1747,654974,4.0
1748,654974,5.0
1754,654974,4.0
1760,654974,3.0
1769,654974,3.0
1794,654974,4.0
1804,654974,3.0
1834,654974,4.0
1846,654974,4.0
1857,654974,4.0
1875,654974,4.0
1892,654974,4.0
1897,654974,5.0
1904,654974,5.0
1909,654974,2.0
1921,654974,5.0
1957,654974,2.0
1964,654974,2.0
1965,654974,5.0
1969,654974,3.0
1994,654974,5.0
1995,654974,3.0
1996,654974,2.0
2001,654974,2.0
2011,654974,2.0
2021,654974,4.0
2024,654974,5.0
2025,654974,4.0
2028,654974,3.0
2054,654974,3.0
2088,654974,5.0
2105,654974,4.0
2108,654974,4.0
2111,654974,4.0
2113,654974,2.0
2118,654974,5.0
2134,654974,5.0
2135,654974,3.0
2148,654974,3.0
2155,654974,4.0
2231,654974,5.0
2243,654974,3.0
2245,654974,4.0
2259,654974,3.0
2263,654974,4.0
2278,654974,2.0
2280,654974,4.0
2289,654974,5.0
2290,654974,2.0
2294,654974,3.0
2297,654974,3.0
2311,654974,3.0
2313,654974,4.0
2314,654974,4.0
2315,654974,3.0
2316,654974,3.0
2318,654974,5.0
2333,654974,5.0
2353,654974,4.0
2369,654974,1.0
2371,654974,3.0
2375,654974,4.0
2377,654974,4.0
2390,654974,4.0
2395,654974,3.0
2401,654974,4.0
2402,654974,2.0
2407,654974,3.0
2408,654974,2.0
2413,654974,2.0
2416,654974,2.0
2436,654974,2.0
2437,654974,2.0
2448,654974,3.0
2455,654974,4.0
2456,654974,2.0
2469,654974,1.0
2471,654974,2.0
2478,654974,5.0
2517,654974,3.0
2526,654974,3.0
2542,654974,4.0
2551,654974,5.0
2579,654974,5.0
2583,654974,5.0
2590,654974,4.0
2594,654974,5.0
2616,654974,3.0
2622,654974,4.0
2642,654974,2.0
2688,654974,2.0
2690,654974,3.0
2699,654974,4.0
2707,654974,2.0
2716,654974,5.0
2719,654974,3.0
2748,654974,4.0
2752,654974,3.0
2769,654974,4.0
2802,654974,4.0
2803,654974,3.0
2804,654974,5.0
2841,654974,4.0
2859,654974,4.0
2867,654974,4.0
2872,654974,2.0
2893,654974,3.0
2902,654974,3.0
2917,654974,5.0
2918,654974,2.0
2919,654974,5.0
2945,654974,5.0
2952,654974,5.0
2970,654974,4.0
2973,654974,5.0
2988,654974,5.0
2989,654974,2.0
2997,654974,4.0
3016,654974,4.0
3017,654974,4.0
3018,654974,5.0
3020,654974,5.0
3044,654974,2.0
3060,654974,3.0
3068,654974,4.0
3072,654974,2.0
3083,654974,4.0
3087,654974,4.0
3091,654974,4.0
3098,654974,1.0
3108,654974,4.0
3111,654974,4.0
3125,654974,4.0
3130,654974,3.0
3163,654974,4.0
3165,654974,3.0
3175,654974,4.0
3176,654974,4.0
3181,654974,5.0
3197,654974,2.0
3203,654974,2.0
3219,654974,2.0
3246,654974,4.0
3255,654974,2.0
3256,654974,2.0
3262,654974,3.0
3266,654974,4.0
3317,654974,4.0
3328,654974,4.0
3342,654974,2.0
3355,654974,4.0
3358,654974,5.0
3359,654974,3.0
3386,654974,4.0
3387,654974,3.0
3392,654974,4.0
3418,654974,5.0
3424,654974,4.0
3440,654974,4.0
3505,654974,3.0
3509,654974,4.0
3521,654974,5.0
3527,654974,4.0
3529,654974,4.0
3557,654974,3.0
3571,654974,2.0
3572,654974,3.0
3578,654974,4.0
3660,654974,4.0
3685,654974,4.0
3686,654974,4.0
3697,654974,3.0
3701,654974,2.0
3704,654974,2.0
3706,654974,5.0
3708,654974,4.0
3710,654974,2.0
3723,654974,4.0
3727,654974,4.0
3728,654974,5.0
3740,654974,4.0
3764,654974,3.0
3770,654974,5.0
3793,654974,2.0
3802,654974,3.0
3810,654974,4.0
3819,654974,5.0
3827,654974,2.0
3868,654974,3.0
3893,654974,5.0
3910,654974,1.0
3925,654974,1.0
3949,654974,3.0
3983,654974,5.0
3994,654974,2.0
3999,654974,2.0
4005,654974,3.0
4022,654974,4.0
4041,654974,2.0
4063,654974,2.0
4077,654974,5.0
4103,654974,2.0
4104,654974,3.0
4124,654974,3.0
4128,654974,4.0
4211,654974,4.0
4214,654974,3.0
4223,654974,4.0
4226,654974,5.0
4234,654974,4.0
4235,654974,5.0
4251,654974,4.0
4322,654974,3.0
4327,654974,4.0
4343,654974,4.0
4361,654974,3.0
4370,654974,4.0
4378,654974,5.0
4383,654974,3.0
4407,654974,4.0
4410,654974,3.0
4425,654974,3.0
4443,654974,4.0
4467,654974,5.0
4473,654974,2.0
4475,654974,4.0
4501,654974,3.0
4508,654974,3.0
4518,654974,4.0
4541,654974,5.0
4546,654974,5.0
4552,654974,4.0
4553,654974,5.0
4557,654974,2.0
4558,654974,2.0
4571,654974,3.0
4572,654974,3.0
4587,654974,3.0
4618,654974,4.0
4673,654974,2.0
4681,654974,5.0
4682,654974,4.0
4776,654974,4.0
4821,654974,5.0
4835,654974,2.0
4837,654974,3.0
4878,654974,4.0
4881,654974,5.0
4886,654974,4.0
4898,654974,5.0
4956,654974,4.0
4971,654974,2.0
4973,654974,2.0
4995,654974,3.0
5010,654974,5.0
5040,654974,3.0
5054,654974,4.0
5062,654974,4.0
5072,654974,4.0
5120,654974,5.0
5125,654974,5.0
5225,654974,4.0
5292,654974,5.0
5294,654974,4.0
5303,654974,2.0
5316,654974,5.0
5367,654974,5.0
47,289359,2.5
50,289359,2.5
260,289359,3.0
296,289359,3.0
356,289359,4.0
480,289359,3.0
541,289359,4.0
551,289359,3.0
741,289359,3.5
1080,289359,2.5
1196,289359,2.5
1198,289359,4.0
1210,289359,2.5
1682,289359,3.0
1721,289359,2.5
2291,289359,3.5
3578,289359,3.0
3793,289359,1.5
4014,289359,2.5
4878,289359,2.5
4886,289359,2.0
4896,289359,1.5
4963,289359,3.5
4973,289359,3.0
5010,289359,3.0
5225,289359,2.0
5349,289359,2.0
5816,289359,2.0
5971,289359,3.0
6016,289359,4.0
6350,289359,3.0
6373,289359,2.0
6377,289359,1.5
6378,289359,1.5
6383,289359,2.5
6537,289359,2.0
6539,289359,2.0
6618,289359,4.0
6874,289359,2.5
6934,289359,2.0
7022,289359,3.0
7099,289359,4.0
7153,289359,4.0
8368,289359,2.5
8371,289359,1.0
8914,289359,2.5
8972,289359,1.0
30793,289359,3.0
31658,289359,4.5
31878,289359,2.0
33004,289359,2.5
33162,289359,4.5
33493,289359,3.0
33615,289359,2.0
37729,289359,2.5
40815,289359,2.0
45720,289359,3.0
48043,289359,1.5
48516,289359,4.0
48780,289359,4.0
49272,289359,2.5
50872,289359,2.0
53125,289359,1.5
53161,289359,2.0
53322,289359,3.0
54001,289359,2.0
55820,289359,2.0
56174,289359,3.0
56775,289359,1.5
58295,289359,3.5
58559,289359,3.5
59315,289359,4.0
59387,289359,2.5
59615,289359,2.5
60040,289359,2.5
60069,289359,3.0
60397,289359,0.5
63113,289359,2.5
64993,289359,4.0
67923,289359,2.5
68237,289359,1.5
69122,289359,1.0
70286,289359,3.5
70533,289359,0.5
72998,289359,3.5
74789,289359,3.0
76093,289359,2.0
77561,289359,3.0
79132,289359,3.0
81834,289359,2.0
82461,289359,3.0
84954,289359,3.0
86332,289359,3.0
88125,289359,1.5
88235,289359,3.0
88744,289359,4.0
89753,289359,4.0
91529,289359,3.0
91630,289359,2.5
92259,289359,4.0
93840,289359,2.5
95441,289359,1.5
96079,289359,3.0
96606,289359,4.5
96829,289359,4.0
97304,289359,4.5
98809,289359,2.0
98961,289359,4.0
99114,289359,3.0
101864,289359,2.0
102125,289359,4.0
102716,289359,2.5
102903,289359,3.5
103306,289359,1.5
105504,289359,4.0
106487,289359,2.0
106489,289359,2.0
106918,289359,2.0
109487,289359,5.0
111759,289359,3.0
111781,289359,3.0
112175,289359,1.5
112183,289359,2.5
112556,289359,3.5
112940,289359,4.0
114662,289359,4.0
115617,289359,1.0
115713,289359,4.0
116797,289359,4.0
122900,289359,3.5
122904,289359,2.5
122906,289359,3.0
122916,289359,4.5
122918,289359,4.0
122920,289359,3.5
122926,289359,4.0
127198,289359,4.0
133771,289359,1.0
134130,289359,4.0
135143,289359,2.0
135536,289359,2.5
136020,289359,2.5
136864,289359,2.0
139644,289359,2.0
142488,289359,4.5
143355,289359,3.0
148626,289359,4.5
152081,289359,2.0
152970,289359,3.0
158783,289359,4.5
162414,289359,4.0
163134,289359,4.0
164179,289359,3.5
166528,289359,2.5
168248,289359,4.0
168252,289359,3.5
168612,289359,2.5
171763,289359,2.5
174055,289359,4.5
176101,289359,2.0
176371,289359,2.0
177763,289359,2.0
179819,289359,2.0
165,289359,0.5
317,289359,3.5
344,289359,5.0
364,289359,4.0
527,289359,0.5
586,289359,4.5
595,289359,2.0
608,289359,0.5
788,289359,5.0
2028,289359,3.0
2273,289359,5.0
2353,289359,0.5
2694,289359,4.0
3253,289359,0.5
3785,289359,3.0
3948,289359,5.0
4022,289359,5.0
4701,289359,5.0
4718,289359,3.0
4728,289359,5.0
4890,289359,4.0
5266,289359,0.5
5481,289359,5.0
6863,289359,3.0
7325,289359,0.5
8529,289359,3.0
30825,289359,5.0
49530,289359,1.0
51662,289359,5.0
63082,289359,5.0
109374,289359,5.0
134853,289359,3.0
158830,289359,2.0
158966,289359,5.0
160080,289359,0.5
160718,289359,1.5
160980,289359,5.0
165549,289359,4.0
165551,289359,5.0
166635,289359,2.0
168250,289359,0.5
168418,289359,1.5
171011,289359,4.5
3,623067,2.0
11,623067,1.0
21,623067,3.5
32,623067,3.0
50,623067,3.5
62,623067,1.0
104,623067,1.0
110,623067,2.5
208,623067,2.0
223,623067,2.5
235,623067,2.0
260,623067,2.0
293,623067,3.5
296,623067,4.0
317,623067,1.0
344,623067,1.0
474,623067,3.5
480,623067,1.5
541,623067,3.5
586,623067,0.5
593,623067,3.0
608,623067,3.5
741,623067,3.0
923,623067,2.0
1079,623067,3.0
1080,623067,3.0
1193,623067,3.5
1196,623067,3.5
1213,623067,3.5
1220,623067,2.0
1230,623067,3.5
1240,623067,3.0
1247,623067,3.0
1266,623067,4.0
1307,623067,1.0
1580,623067,2.5
2010,623067,3.0
2011,623067,1.0
2012,623067,0.5
2108,623067,3.5
2355,623067,3.5
2716,623067,2.5
2791,623067,0.5
2918,623067,2.0
2947,623067,2.0
3072,623067,1.5
3114,623067,4.0
3505,623067,3.0
3552,623067,2.0
3578,623067,2.5
3704,623067,3.0
3793,623067,2.0
4973,623067,3.5
5266,623067,3.0
6539,623067,3.0
7153,623067,4.0
8907,623067,2.0
8961,623067,4.0
110,878274,3.0
153,878274,2.0
161,878274,3.0
165,878274,3.0
208,878274,2.0
288,878274,4.0
296,878274,3.0
318,878274,3.0
344,878274,3.0
380,878274,4.0
434,878274,4.0
590,878274,4.0
595,878274,3.0
714,878274,3.5
778,878274,4.5
1199,878274,5.0
1464,878274,4.5
2318,878274,4.5
3174,878274,5.0
3262,878274,4.5
3328,878274,5.0
3910,878274,5.0
3949,878274,5.0
4235,878274,4.5
4816,878274,5.0
4878,878274,4.5
4881,878274,5.0
5025,878274,4.5
6440,878274,4.0
6537,878274,0.5
6620,878274,3.0
6711,878274,4.5
6934,878274,2.0
7361,878274,5.0
44191,878274,1.0
48780,878274,2.0
50011,878274,5.0
53519,878274,5.0
55820,878274,5.0
55901,878274,4.5
56174,878274,1.0
59315,878274,1.5
61132,878274,5.0
61210,878274,0.5
61323,878274,5.0
62511,878274,5.0
67087,878274,5.0
67997,878274,4.5
68157,878274,4.5
68237,878274,4.5
68791,878274,3.0
71464,878274,4.5
110,858729,4.0
260,858729,3.0
293,858729,4.0
318,858729,5.0
356,858729,4.0
587,858729,4.5
593,858729,4.5
968,858729,2.0
1198,858729,4.0
1258,858729,4.0
1333,858729,4.0
1387,858729,3.0
1682,858729,5.0
1721,858729,4.5
1760,858729,1.5
2105,858729,4.0
2294,858729,3.5
2529,858729,2.5
3114,858729,3.0
3153,858729,2.5
3569,858729,2.5
3615,858729,4.0
3949,858729,4.5
4025,858729,3.5
4069,858729,4.0
4246,858729,4.0
4896,858729,4.5
5299,858729,3.5
5971,858729,2.0
5989,858729,4.5
6350,858729,1.5
6373,858729,4.5
6377,858729,3.5
6539,858729,5.0
6564,858729,4.0
6874,858729,2.5
7153,858729,4.0
7387,858729,3.0
8132,858729,4.0
8368,858729,4.5
8507,858729,3.0
8643,858729,4.5
8907,858729,3.5
8961,858729,3.0
8969,858729,2.5
31658,858729,2.0
31696,858729,4.0
33493,858729,3.0
36525,858729,4.0
40629,858729,2.5
40815,858729,4.5
45081,858729,4.0
45720,858729,4.0
47099,858729,5.0
48043,858729,4.0
48780,858729,4.5
50872,858729,4.0
53121,858729,3.5
54001,858729,4.5
55768,858729,3.0
59784,858729,4.0
60069,858729,4.5
63992,858729,3.5
64034,858729,4.5
64249,858729,3.5
64969,858729,4.5
67255,858729,4.0
67408,858729,3.5
68954,858729,4.0
69122,858729,4.0
70286,858729,4.5
72998,858729,4.5
73017,858729,4.0
74458,858729,4.5
76093,858729,3.5
80615,858729,2.5
81834,858729,4.5
83134,858729,5.0
85412,858729,3.0
86332,858729,4.0
88125,858729,5.0
88744,858729,4.0
97938,858729,4.0
98124,858729,3.0
98809,858729,4.5
99007,858729,3.0
103249,858729,4.0
106487,858729,4.0
106489,858729,4.5
111759,858729,4.5
112175,858729,3.5
115713,858729,4.5
117851,858729,4.5
134130,858729,5.0
142448,858729,5.0
1969,360839,1.0
2315,360839,2.5
2533,360839,5.0
2622,360839,2.5
3396,360839,0.5
4247,360839,3.5
5785,360839,5.0
6957,360839,5.0
7360,360839,4.0
2,751953,2.0
62,751953,4.0
223,751953,4.5
224,751953,4.0
485,751953,4.0
590,751953,4.5
784,751953,1.5
919,751953,3.5
1080,751953,4.5
1196,751953,4.0
1210,751953,4.0
1246,751953,4.0
1298,751953,5.0
1387,751953,2.0
1610,751953,4.5
1682,751953,4.0
1721,751953,1.5
2012,751953,3.5
2232,751953,4.0
2324,751953,3.5
2716,751953,3.0
2997,751953,5.0
3156,751953,2.0
3793,751953,3.5
3999,751953,1.0
4571,751953,4.0
4886,751953,4.0
5481,751953,4.0
5669,751953,4.0
6541,751953,4.0
6863,751953,3.5
8665,751953,4.5
8961,751953,4.5
37729,751953,4.0
36,882493,3.0
110,882493,5.0
260,882493,5.0
296,882493,4.0
356,882493,5.0
527,882493,5.0
541,882493,4.0
590,882493,5.0
593,882493,4.0
953,882493,4.0
954,882493,4.0
1196,882493,4.0
1198,882493,4.0
1234,882493,5.0
1262,882493,4.0
1291,882493,5.0
1411,882493,5.0
1580,882493,5.0
1663,882493,4.0
1721,882493,4.0
1953,882493,4.0
1957,882493,5.0
2371,882493,4.0
2375,882493,4.0
2496,882493,4.0
2529,882493,4.0
2699,882493,4.0
2,988988,2.5
11,988988,3.0
21,988988,3.5
47,988988,4.0
50,988988,4.5
104,988988,3.5
110,988988,4.0
112,988988,3.0
153,988988,2.5
161,988988,3.5
172,988988,3.5
173,988988,2.5
193,988988,1.0
208,988988,4.0
260,988988,5.0
266,988988,4.0
267,988988,3.5
277,988988,3.5
293,988988,4.0
296,988988,5.0
318,988988,4.5
350,988988,4.0
364,988988,4.5
377,988988,4.5
380,988988,3.5
442,988988,3.0
455,988988,3.5
480,988988,3.0
527,988988,4.0
541,988988,2.5
586,988988,4.0
595,988988,3.5
596,988988,4.5
648,988988,3.5
653,988988,3.0
733,988988,3.5
788,988988,1.5
902,988988,3.0
919,988988,3.5
1025,988988,3.0
1028,988988,4.5
1029,988988,4.5
1032,988988,4.5
1033,988988,3.5
1097,988988,4.0
1183,988988,4.0
1196,988988,5.0
1198,988988,3.5
1201,988988,5.0
1204,988988,4.0
1208,988988,3.5
1210,988988,4.0
1213,988988,4.5
1218,988988,5.0
1222,988988,3.0
1224,988988,4.0
1240,988988,4.5
1266,988988,4.0
1267,988988,4.0
1270,988988,4.0
1287,988988,5.0
1291,988988,4.0
1293,988988,4.5
1356,988988,4.5
1372,988988,4.0
1373,988988,2.5
1375,988988,3.0
1380,988988,2.5
1385,988988,3.5
1391,988988,2.0
1394,988988,4.0
1479,988988,3.0
1500,988988,4.0
1552,988988,4.0
1562,988988,2.0
1566,988988,3.5
1580,988988,4.0
1587,988988,5.0
1588,988988,3.5
1608,988988,3.5
1610,988988,4.5
1672,988988,4.0
1704,988988,4.5
1792,988988,4.0
1801,988988,3.5
1950,988988,3.5
1953,988988,4.0
2001,988988,4.0
2019,988988,5.0
2021,988988,2.5
2028,988988,5.0
2053,988988,2.5
2054,988988,3.0
2078,988988,5.0
2085,988988,4.5
2094,988988,3.0
2105,988988,4.0
2141,988988,3.5
2194,988988,4.0
2273,988988,4.5
2278,988988,5.0
2291,988988,1.5
2355,988988,3.5
2375,988988,3.5
2401,988988,4.0
2413,988988,3.5
2420,988988,4.5
2427,988988,5.0
2542,988988,2.0
2657,988988,2.5
2688,988988,3.5
2706,988988,4.0
2716,988988,3.5
2720,988988,1.5
2728,988988,3.5
2791,988988,3.5
2803,988988,3.5
2826,988988,3.5
2872,988988,3.5
2918,988988,4.0
2947,988988,4.5
2948,988988,3.0
2953,988988,3.0
2989,988988,4.0
2990,988988,3.5
2991,988988,3.5
3082,988988,4.0
3091,988988,4.0
3114,988988,4.0
3247,988988,3.5
3253,988988,4.0
3256,988988,4.5
3265,988988,5.0
3386,988988,4.5
3396,988988,3.0
3527,988988,5.0
3555,988988,3.0
3578,988988,5.0
3624,988988,3.5
3628,988988,3.0
3638,988988,2.5
3639,988988,3.5
3745,988988,4.0
3785,988988,3.0
3793,988988,3.0
3827,988988,4.0
3836,988988,4.0
3948,988988,3.5
3964,988988,3.0
3967,988988,2.5
4014,988988,4.0
4025,988988,2.5
4033,988988,3.5
4223,988988,4.5
4246,988988,2.5
4270,988988,3.5
4299,988988,3.0
4327,988988,4.0
4344,988988,5.0
4446,988988,4.0
4776,988988,4.0
4816,988988,3.0
4855,988988,4.5
4886,988988,5.0
4896,988988,4.0
4963,988988,3.5
4995,988988,3.5
5010,988988,5.0
5015,988988,2.5
5064,988988,3.5
5152,988988,3.5
5299,988988,4.0
5349,988988,3.5
5418,988988,5.0
5464,988988,2.5
5669,988988,2.5
5816,988988,4.0
5903,988988,4.5
5956,988988,2.5
5991,988988,3.0
5995,988988,3.5
6333,988988,3.5
6377,988988,4.5
6378,988988,3.5
6534,988988,2.5
6537,988988,3.0
6539,988988,4.5
6541,988988,3.0
6863,988988,3.0
6874,988988,4.0
6934,988988,4.0
7090,988988,4.5
7143,988988,4.5
7153,988988,4.5
7293,988988,4.0
7373,988988,4.0
7451,988988,2.5
7482,988988,3.5
7812,988988,3.5
7836,988988,4.0
8207,988988,3.5
8370,988988,4.5
8464,988988,3.0
8665,988988,5.0
8798,988988,5.0
8961,988988,3.5
8972,988988,3.0
26585,988988,4.0
26865,988988,4.5
